Timestamp,X-Axis-plate,Y-Axis-plate,Z-Axis-plate,X-Axis-extrusion,Y-Axis-extrusion,Z-Axis-extrusion,Tension
1573817038959,-0.79,-0.147,9.67,0.31,0.272,-9.815,231.5
1573817038959,-0.7,-0.11,9.661,0.127,0.207,-9.81,235.7
1573817038975,-0.71,-0.117,9.659,0.157,0.213,-9.823,244.2
1573817038975,-0.69,-0.141,9.681,0.302,0.268,-9.822,240.1
1573817038975,-0.91,-0.118,9.697,0.108,0.177,-9.824,230.6
1573817038991,-0.7,-0.131,9.699,0.177,0.241,-9.813,245.7
1573817038991,-0.64,-0.132,9.691,0.328,0.252,-9.832,244.9
1573817038991,-0.92,-0.121,9.683,0.14,0.192,-9.859,240.7
1573817039006,-0.74,-0.14,9.679,0.208,0.214,-9.837,237.6
1573817039006,-0.8,-0.131,9.674,0.319,0.274,-9.831,240.0
1573817039006,-0.91,-0.101,9.686,0.1,0.164,-9.833,245.0
1573817039022,-0.8,-0.133,9.686,0.224,0.248,-9.812,243.5
1573817039022,-0.69,-0.131,9.682,0.3,0.248,-9.815,234.3
1573817039022,-0.92,-0.107,9.679,0.119,0.2,-9.837,244.2
1573817039037,-0.78,-0.133,9.673,0.279,0.257,-9.803,253.4
1573817039037,-0.87,-0.129,9.676,0.289,0.257,-9.796,242.1
1573817039037,-0.108,-0.105,9.699,0.129,0.177,-9.818,234.2
1573817039053,-0.104,-0.134,9.686,0.263,0.235,-9.85,237.3
1573817039053,-0.89,-0.125,9.693,0.267,0.256,-9.819,241.5
1573817039053,-0.104,-0.103,9.691,0.96,0.192,-9.83,233.0
1573817039069,-0.86,-0.138,9.691,0.282,0.228,-9.79,229.1
1573817039069,-0.79,-0.112,9.673,0.255,0.226,-9.779,233.7
1573817039069,-0.88,-0.106,9.666,0.94,0.204,-9.843,243.3
1573817039084,-0.68,-0.126,9.683,0.299,0.259,-9.84,236.7
1573817039084,-0.1,-0.128,9.649,0.237,0.263,-9.794,231.9
1573817039084,-0.111,-0.113,9.66,0.152,0.191,-9.803,241.2
1573817039084,-0.81,-0.128,9.669,0.333,0.284,-9.834,243.7
1573817039100,-0.86,-0.107,9.66,0.199,0.196,-9.824,234.9
1573817039100,-0.82,-0.112,9.674,0.122,0.229,-9.834,238.6
1573817039100,-0.73,-0.145,9.685,0.306,0.253,-9.827,232.5
1573817039116,-0.86,-0.12,9.682,0.218,0.209,-9.807,247.0
1573817039116,-0.86,-0.114,9.676,0.99,0.2,-9.86,238.8
1573817039116,-0.65,-0.129,9.679,0.301,0.265,-9.874,231.5
1573817039131,-0.79,-0.122,9.672,0.21,0.211,-9.789,238.1
1573817039131,-0.84,-0.12,9.676,0.116,0.212,-9.826,244.4
1573817039131,-0.58,-0.134,9.685,0.297,0.279,-9.837,237.8
1573817039147,-0.65,-0.11,9.679,0.155,0.222,-9.821,237.8
1573817039147,-0.72,-0.133,9.686,0.144,0.23,-9.816,234.2
1573817039147,-0.66,-0.145,9.68,0.343,0.276,-9.846,246.5
1573817039162,-0.92,-0.11,9.693,0.145,0.249,-9.868,245.8
1573817039162,-0.78,-0.126,9.704,0.157,0.242,-9.818,240.3
1573817039162,-0.83,-0.125,9.695,0.329,0.262,-9.843,237.3
1573817039178,-0.93,-0.111,9.689,0.148,0.237,-9.842,244.2
1573817039178,-0.61,-0.109,9.682,0.195,0.222,-9.794,243.2
1573817039178,-0.66,-0.138,9.684,0.311,0.28,-9.84,239.7
1573817039194,-0.86,-0.116,9.675,0.103,0.211,-9.826,242.2
1573817039194,-0.68,-0.119,9.693,0.221,0.234,-9.814,248.9
1573817039194,-0.73,-0.128,9.685,0.3,0.261,-9.821,246.2
1573817039209,-0.81,-0.11,9.675,0.114,0.196,-9.828,234.5
1573817039209,-0.87,-0.13,9.678,0.236,0.228,-9.808,237.2
1573817039209,-0.93,-0.126,9.681,0.314,0.256,-9.822,243.6
1573817039209,-0.97,-0.103,9.685,0.12,0.175,-9.826,233.5
1573817039225,-0.87,-0.121,9.692,0.259,0.24,-9.818,227.3
1573817039225,-0.88,-0.125,9.691,0.316,0.238,-9.811,237.9
1573817039225,-0.91,-0.107,9.689,0.13,0.157,-9.844,244.3
1573817039241,-0.87,-0.14,9.689,0.242,0.234,-9.853,244.3
1573817039241,-0.7,-0.131,9.67,0.288,0.238,-9.83,236.1
1573817039241,-0.9,-0.116,9.661,0.11,0.218,-9.815,243.9
1573817039256,-0.85,-0.129,9.66,0.299,0.265,-9.804,245.1
1573817039256,-0.83,-0.127,9.663,0.294,0.244,-9.829,242.7
1573817039256,-0.98,-0.113,9.671,0.103,0.212,-9.817,233.4
1573817039272,-0.62,-0.128,9.688,0.301,0.25,-9.846,234.8
1573817039272,-0.93,-0.112,9.69,0.267,0.226,-9.823,244.5
1573817039272,-0.74,-0.113,9.685,0.124,0.215,-9.806,243.3
1573817039287,-0.75,-0.135,9.698,0.307,0.228,-9.81,232.3
1573817039287,-0.99,-0.123,9.69,0.219,0.255,-9.829,239.4
1573817039287,-0.92,-0.112,9.678,0.68,0.173,-9.889,242.7
1573817039303,-0.87,-0.145,9.699,0.317,0.279,-9.846,236.6
1573817039303,-0.79,-0.118,9.699,0.221,0.197,-9.782,229.7
1573817039303,-0.73,-0.127,9.678,0.136,0.229,-9.809,240.2
1573817039319,-0.66,-0.136,9.667,0.308,0.276,-9.842,238.7
1573817039319,-0.62,-0.13,9.666,0.155,0.216,-9.827,238.6
1573817039319,-0.93,-0.131,9.643,0.117,0.224,-9.792,234.6
1573817039334,-0.63,-0.133,9.653,0.306,0.274,-9.808,240.8
1573817039334,-0.75,-0.104,9.668,0.166,0.22,-9.824,246.0
1573817039334,-0.82,-0.11,9.659,0.133,0.217,-9.847,244.3
1573817039334,-0.68,-0.137,9.709,0.293,0.254,-9.802,239.6
1573817039350,-0.81,-0.112,9.693,0.141,0.213,-9.85,241.6
1573817039350,-0.69,-0.117,9.721,0.159,0.226,-9.833,244.0
1573817039350,-0.62,-0.134,9.705,0.315,0.258,-9.831,236.2
1573817039365,-0.78,-0.117,9.695,0.158,0.22,-9.845,233.0
1573817039365,-0.76,-0.115,9.689,0.182,0.253,-9.853,240.8
1573817039365,-0.8,-0.137,9.676,0.306,0.248,-9.839,246.6
1573817039381,-0.81,-0.1,9.681,0.128,0.227,-9.885,232.4
1573817039381,-0.75,-0.131,9.682,0.192,0.215,-9.816,237.9
1573817039381,-0.77,-0.134,9.682,0.302,0.294,-9.822,239.2
1573817039397,-0.84,-0.114,9.677,0.122,0.187,-9.814,247.6
1573817039397,-0.72,-0.124,9.684,0.243,0.26,-9.798,240.1
1573817039397,-0.88,-0.13,9.668,0.289,0.234,-9.796,240.4
1573817039412,-0.1,-0.101,9.659,0.94,0.218,-9.846,233.3
1573817039412,-0.76,-0.122,9.675,0.245,0.247,-9.846,245.0
1573817039412,-0.91,-0.128,9.679,0.3,0.254,-9.784,239.5
1573817039428,-0.98,-0.115,9.671,0.91,0.157,-9.807,236.7
1573817039428,-0.93,-0.126,9.671,0.257,0.252,-9.827,238.0
1573817039428,-0.95,-0.131,9.661,0.284,0.241,-9.826,241.8
1573817039444,-0.87,-0.115,9.67,0.111,0.187,-9.834,244.0
1573817039444,-0.86,-0.125,9.68,0.293,0.243,-9.831,231.2
1573817039444,-0.104,-0.132,9.677,0.279,0.258,-9.852,237.6
1573817039459,-0.114,-0.12,9.679,0.101,0.197,-9.819,249.0
1573817039459,-0.101,-0.133,9.68,0.285,0.236,-9.857,235.1
1573817039459,-0.97,-0.13,9.698,0.242,0.248,-9.858,232.7
1573817039459,-0.93,-0.115,9.684,0.115,0.213,-9.84,235.0
1573817039475,-0.76,-0.137,9.693,0.286,0.263,-9.855,244.3
1573817039475,-0.81,-0.128,9.664,0.225,0.26,-9.847,239.2
1573817039475,-0.71,-0.96,9.67,0.91,0.196,-9.846,239.3
1573817039490,-0.64,-0.137,9.668,0.286,0.278,-9.83,241.6
1573817039490,-0.71,-0.106,9.681,0.218,0.239,-9.827,242.6
1573817039490,-0.75,-0.105,9.657,0.103,0.216,-9.793,241.5
1573817039506,-0.74,-0.14,9.677,0.307,0.272,-9.822,240.1
1573817039506,-0.68,-0.124,9.694,0.207,0.238,-9.833,237.1
1573817039506,-0.84,-0.109,9.687,0.134,0.208,-9.813,245.4
1573817039522,-0.55,-0.139,9.714,0.297,0.302,-9.874,244.9
1573817039522,-0.72,-0.119,9.705,0.159,0.219,-9.839,240.7
1573817039522,-0.85,-0.118,9.694,0.142,0.219,-9.819,233.3
1573817039537,-0.68,-0.135,9.689,0.307,0.284,-9.837,247.1
1573817039537,-0.86,-0.115,9.694,0.13,0.199,-9.851,237.0
1573817039537,-0.73,-0.121,9.676,0.108,0.217,-9.846,236.6
1573817039553,-0.62,-0.143,9.681,0.308,0.263,-9.796,238.4
1573817039553,-0.68,-0.109,9.67,0.167,0.223,-9.822,239.5
1573817039553,-0.73,-0.129,9.67,0.188,0.222,-9.795,239.9
1573817039569,-0.57,-0.14,9.677,0.328,0.248,-9.808,232.6
1573817039569,-0.87,-0.118,9.682,0.144,0.215,-9.828,238.3
1573817039569,-0.89,-0.117,9.678,0.195,0.229,-9.854,242.5
1573817039584,-0.87,-0.121,9.699,0.328,0.256,-9.829,234.5
1573817039584,-0.114,-0.92,9.698,0.13,0.188,-9.865,236.6
1573817039584,-0.81,-0.122,9.681,0.185,0.219,-9.847,236.3
1573817039584,-0.91,-0.118,9.687,0.329,0.271,-9.794,243.0
1573817039600,-0.93,-0.113,9.671,0.128,0.164,-9.837,234.4
1573817039600,-0.8,-0.126,9.671,0.241,0.233,-9.833,237.4
1573817039600,-0.79,-0.11,9.669,0.314,0.28,-9.827,244.2
1573817039615,-0.109,-0.105,9.655,0.99,0.177,-9.771,239.9
1573817039615,-0.93,-0.132,9.661,0.241,0.263,-9.818,237.8
1573817039615,-0.83,-0.12,9.67,0.288,0.236,-9.835,234.1
1573817039631,-0.87,-0.105,9.673,0.105,0.205,-9.8,231.9
1573817039631,-0.92,-0.134,9.692,0.27,0.239,-9.818,245.6
1573817039631,-0.77,-0.116,9.704,0.281,0.242,-9.825,240.1
1573817039647,-0.101,-0.121,9.685,0.125,0.177,-9.801,235.8
1573817039647,-0.87,-0.129,9.68,0.279,0.256,-9.834,240.5
1573817039647,-0.86,-0.135,9.68,0.255,0.254,-9.772,239.9
1573817039662,-0.95,-0.9,9.667,0.118,0.189,-9.833,243.0
1573817039662,-0.79,-0.126,9.677,0.263,0.239,-9.866,238.8
1573817039662,-0.57,-0.114,9.668,0.232,0.265,-9.828,242.3
1573817039678,-0.8,-0.129,9.687,0.107,0.185,-9.782,246.6
1573817039678,-0.64,-0.128,9.683,0.302,0.285,-9.815,238.8
1573817039678,-0.7,-0.132,9.675,0.229,0.218,-9.807,234.9
1573817039694,-0.79,-0.96,9.677,0.111,0.22,-9.837,239.1
1573817039694,-0.84,-0.152,9.702,0.3,0.261,-9.824,250.1
1573817039694,-0.6,-0.118,9.701,0.2,0.253,-9.854,244.5
1573817039709,-0.76,-0.122,9.692,0.122,0.166,-9.8,233.6
1573817039709,-0.75,-0.128,9.702,0.305,0.3,-9.844,233.3
1573817039709,-0.75,-0.117,9.683,0.191,0.215,-9.864,239.4
1573817039709,-0.71,-0.108,9.676,0.112,0.212,-9.789,239.7
1573817039725,-0.63,-0.139,9.675,0.299,0.285,-9.825,234.8
1573817039725,-0.65,-0.112,9.659,0.204,0.21,-9.816,236.4
1573817039725,-0.81,-0.121,9.69,0.133,0.223,-9.813,244.7
1573817039740,-0.73,-0.139,9.674,0.322,0.287,-9.849,245.7
1573817039740,-0.8,-0.113,9.693,0.162,0.224,-9.868,237.2
1573817039740,-0.86,-0.119,9.697,0.159,0.234,-9.825,244.4
1573817039756,-0.87,-0.14,9.696,0.335,0.271,-9.784,245.4
1573817039756,-0.1,-0.113,9.696,0.128,0.203,-9.849,234.1
1573817039756,-0.85,-0.117,9.709,0.162,0.233,-9.845,239.8
1573817039772,-0.73,-0.132,9.683,0.328,0.284,-9.79,238.4
1573817039772,-0.88,-0.116,9.671,0.125,0.192,-9.829,247.7
1573817039772,-0.93,-0.132,9.68,0.191,0.248,-9.808,235.8
1573817039787,-0.84,-0.129,9.669,0.33,0.237,-9.782,237.3
1573817039787,-0.89,-0.137,9.665,0.142,0.216,-9.805,235.1
1573817039787,-0.82,-0.123,9.682,0.195,0.21,-9.834,247.6
1573817039803,-0.71,-0.135,9.694,0.305,0.266,-9.816,236.2
1573817039803,-0.95,-0.101,9.68,0.118,0.142,-9.835,240.3
1573817039803,-0.87,-0.136,9.695,0.22,0.238,-9.83,228.4
1573817039819,-0.68,-0.127,9.691,0.327,0.267,-9.822,238.2
1573817039819,-0.91,-0.113,9.683,0.114,0.186,-9.848,240.1
1573817039819,-0.92,-0.121,9.67,0.217,0.233,-9.829,240.8
1573817039834,-0.87,-0.12,9.67,0.322,0.272,-9.819,242.3
1573817039834,-0.94,-0.103,9.674,0.131,0.179,-9.783,241.3
1573817039834,-0.78,-0.142,9.679,0.243,0.238,-9.813,237.7
1573817039834,-0.72,-0.124,9.665,0.259,0.256,-9.834,237.5
1573817039850,-0.96,-0.115,9.679,0.112,0.221,-9.804,243.7
1573817039850,-0.8,-0.126,9.683,0.247,0.233,-9.809,243.4
1573817039850,-0.86,-0.121,9.685,0.268,0.247,-9.806,238.5
1573817039865,-0.94,-0.107,9.668,0.109,0.183,-9.769,234.3
1573817039865,-0.81,-0.127,9.689,0.265,0.246,-9.836,238.6
1573817039865,-0.88,-0.109,9.7,0.263,0.237,-9.813,240.5
1573817039881,-0.99,-0.102,9.693,0.119,0.188,-9.808,244.7
1573817039881,-0.74,-0.125,9.681,0.294,0.259,-9.804,234.3
1573817039881,-0.8,-0.136,9.656,0.248,0.24,-9.814,235.1
1573817039899,-0.85,-0.11,9.676,0.115,0.201,-9.804,242.7
1573817039904,-0.66,-0.129,9.68,0.278,0.262,-9.835,243.0
1573817039909,-0.7,-0.13,9.671,0.231,0.255,-9.862,233.2
1573817039914,-0.83,-0.105,9.682,0.93,0.182,-9.812,234.2
1573817039919,-0.77,-0.128,9.688,0.304,0.293,-9.827,241.0
1573817039924,-0.99,-0.128,9.704,0.226,0.218,-9.84,240.6
1573817039925,-0.98,-0.103,9.705,0.123,0.202,-9.81,241.1
1573817039925,-0.65,-0.122,9.709,0.285,0.271,-9.845,240.7
1573817039925,-0.82,-0.113,9.704,0.21,0.203,-9.87,242.6
1573817039940,-0.68,-0.1,9.683,0.11,0.242,-9.801,239.1
1573817039956,-0.6,-0.128,9.667,0.306,0.297,-9.776,241.2
1573817039956,-0.72,-0.112,9.665,0.182,0.21,-9.798,235.9
1573817039956,-0.7,-0.125,9.685,0.113,0.215,-9.805,245.0
1573817039956,-0.67,-0.146,9.675,0.321,0.277,-9.784,236.0
1573817039956,-0.63,-0.122,9.675,0.126,0.212,-9.851,233.4
1573817039972,-0.96,-0.132,9.692,0.15,0.237,-9.847,233.6
1573817039972,-0.83,-0.138,9.714,0.315,0.269,-9.809,242.2
1573817039972,-0.94,-0.125,9.692,0.122,0.199,-9.858,232.0
1573817039987,-0.92,-0.122,9.694,0.167,0.228,-9.828,234.2
1573817039987,-0.9,-0.133,9.705,0.311,0.239,-9.813,239.7
1573817039987,-0.93,-0.111,9.671,0.132,0.188,-9.864,248.5
1573817040003,-0.84,-0.115,9.671,0.145,0.208,-9.862,243.3
1573817040003,-0.65,-0.138,9.664,0.332,0.26,-9.81,235.8
1573817040003,-0.9,-0.112,9.672,0.131,0.21,-9.797,237.0
1573817040019,-0.87,-0.13,9.667,0.186,0.207,-9.815,249.4
1573817040019,-0.68,-0.136,9.663,0.324,0.263,-9.813,237.1
1573817040019,-0.98,-0.115,9.681,0.13,0.178,-9.836,237.3
1573817040034,-0.85,-0.122,9.668,0.218,0.223,-9.817,237.4
1573817040034,-0.88,-0.134,9.687,0.341,0.286,-9.848,246.8
1573817040034,-0.94,-0.97,9.689,0.146,0.19,-9.819,239.1
1573817040034,-0.87,-0.124,9.691,0.24,0.239,-9.816,234.9
1573817040050,-0.8,-0.135,9.667,0.316,0.297,-9.82,239.9
1573817040050,-0.1,-0.111,9.665,0.146,0.184,-9.781,241.8
1573817040050,-0.71,-0.125,9.676,0.237,0.227,-9.787,232.0
1573817040065,-0.7,-0.128,9.675,0.295,0.274,-9.859,241.9
1573817040065,-0.83,-0.107,9.669,0.124,0.209,-9.806,238.4
1573817040065,-0.86,-0.122,9.682,0.249,0.243,-9.785,249.8
1573817040081,-0.72,-0.129,9.707,0.267,0.261,-9.814,237.9
1573817040081,-0.93,-0.112,9.688,0.113,0.183,-9.808,232.6
1573817040081,-0.83,-0.123,9.703,0.261,0.269,-9.817,239.5
1573817040097,-0.97,-0.125,9.707,0.238,0.238,-9.88,250.7
1573817040097,-0.84,-0.102,9.685,0.11,0.207,-9.818,242.5
1573817040097,-0.78,-0.122,9.667,0.27,0.277,-9.803,233.5
1573817040112,-0.67,-0.128,9.65,0.243,0.223,-9.865,244.8
1573817040112,-0.75,-0.119,9.664,0.116,0.211,-9.811,241.6
1573817040112,-0.63,-0.144,9.665,0.269,0.278,-9.799,238.3
1573817040128,-0.58,-0.136,9.67,0.234,0.258,-9.812,228.2
1573817040128,-0.86,-0.112,9.691,0.122,0.187,-9.813,237.8
1573817040128,-0.57,-0.15,9.699,0.284,0.263,-9.813,243.1
1573817040144,-0.78,-0.12,9.702,0.245,0.236,-9.86,247.1
1573817040144,-0.93,-0.105,9.69,0.96,0.215,-9.86,227.6
1573817040144,-0.68,-0.128,9.686,0.301,0.267,-9.82,240.8
1573817040159,-0.73,-0.112,9.688,0.228,0.232,-9.814,239.4
1573817040159,-0.94,-0.12,9.682,0.11,0.228,-9.839,244.7
1573817040159,-0.63,-0.135,9.69,0.32,0.251,-9.801,231.1
1573817040159,-0.81,-0.116,9.671,0.242,0.245,-9.806,237.0
1573817040175,-0.97,-0.12,9.677,0.129,0.209,-9.832,242.3
1573817040175,-0.91,-0.132,9.664,0.324,0.243,-9.792,240.1
1573817040175,-0.93,-0.118,9.68,0.185,0.213,-9.847,241.2
1573817040190,-0.98,-0.123,9.675,0.108,0.194,-9.856,249.5
1573817040190,-0.78,-0.133,9.693,0.337,0.274,-9.845,241.4
1573817040190,-0.89,-0.121,9.681,0.183,0.202,-9.798,239.8
1573817040206,-0.88,-0.111,9.685,0.144,0.172,-9.832,234.0
1573817040206,-0.77,-0.142,9.683,0.331,0.292,-9.845,234.2
1573817040206,-0.97,-0.115,9.664,0.158,0.198,-9.845,243.0
1573817040222,-0.84,-0.121,9.654,0.134,0.224,-9.817,240.6
1573817040222,-0.61,-0.141,9.658,0.321,0.268,-9.82,233.1
1573817040222,-0.82,-0.125,9.662,0.161,0.195,-9.78,240.2
1573817040237,-0.95,-0.127,9.664,0.16,0.233,-9.798,243.8
1573817040237,-0.73,-0.155,9.702,0.313,0.251,-9.85,246.0
1573817040237,-0.94,-0.123,9.671,0.118,0.206,-9.866,234.5
1573817040253,-0.79,-0.136,9.683,0.164,0.23,-9.823,239.5
1573817040253,-0.84,-0.137,9.712,0.328,0.255,-9.83,242.5
1573817040253,-0.8,-0.114,9.694,0.148,0.188,-9.829,242.0
1573817040269,-0.82,-0.119,9.694,0.17,0.238,-9.822,234.4
1573817040269,-0.78,-0.123,9.681,0.292,0.259,-9.824,232.4
1573817040269,-0.75,-0.106,9.67,0.124,0.202,-9.813,242.0
1573817040284,-0.63,-0.131,9.67,0.163,0.253,-9.813,241.5
1573817040284,-0.7,-0.132,9.678,0.305,0.262,-9.851,235.3
1573817040284,-0.83,-0.115,9.642,0.122,0.235,-9.818,237.9
1573817040284,-0.65,-0.13,9.694,0.222,0.25,-9.815,240.3
1573817040300,-0.63,-0.123,9.697,0.279,0.25,-9.846,238.4
1573817040300,-0.76,-0.107,9.694,0.85,0.206,-9.89,232.4
1573817040300,-0.71,-0.115,9.687,0.222,0.252,-9.843,243.7
1573817040315,-0.101,-0.134,9.678,0.291,0.26,-9.811,248.1
1573817040315,-0.86,-0.11,9.688,0.122,0.174,-9.82,243.6
1573817040315,-0.82,-0.128,9.68,0.254,0.268,-9.829,232.9
1573817040331,-0.8,-0.13,9.684,0.281,0.252,-9.825,235.2
1573817040331,-0.78,-0.119,9.665,0.119,0.186,-9.829,250.8
1573817040331,-0.68,-0.141,9.676,0.263,0.265,-9.832,236.2
1573817040347,-0.67,-0.133,9.683,0.275,0.246,-9.77,233.9
1573817040347,-0.88,-0.113,9.665,0.115,0.173,-9.815,240.0
1573817040347,-0.73,-0.14,9.68,0.244,0.255,-9.815,238.9
1573817040362,-0.78,-0.126,9.697,0.268,0.241,-9.82,240.1
1573817040362,-0.1,-0.106,9.686,0.105,0.154,-9.842,228.7
1573817040362,-0.86,-0.131,9.703,0.279,0.265,-9.829,234.1
1573817040378,-0.88,-0.122,9.704,0.259,0.209,-9.791,241.7
1573817040378,-0.89,-0.12,9.683,0.118,0.174,-9.853,241.0
1573817040378,-0.73,-0.152,9.684,0.296,0.26,-9.815,240.7
1573817040394,-0.77,-0.113,9.655,0.231,0.231,-9.846,236.9
1573817040394,-0.98,-0.118,9.655,0.127,0.175,-9.801,245.4
1573817040394,-0.74,-0.129,9.696,0.316,0.279,-9.807,237.2
1573817040409,-0.83,-0.127,9.672,0.215,0.192,-9.828,235.5
1573817040409,-0.94,-0.112,9.674,0.142,0.214,-9.8,238.4
1573817040409,-0.79,-0.144,9.7,0.333,0.289,-9.809,247.2
1573817040409,-0.83,-0.109,9.694,0.212,0.208,-9.835,236.2
1573817040425,-0.88,-0.105,9.693,0.11,0.199,-9.827,237.1
1573817040425,-0.7,-0.128,9.69,0.306,0.272,-9.832,236.5
1573817040425,-0.83,-0.108,9.677,0.211,0.226,-9.811,248.1
1573817040440,-0.9,-0.121,9.681,0.107,0.203,-9.814,234.5
1573817040440,-0.73,-0.145,9.692,0.314,0.285,-9.825,240.3
1573817040440,-0.81,-0.122,9.674,0.212,0.228,-9.813,235.9
1573817040456,-0.85,-0.122,9.676,0.121,0.186,-9.834,240.0
