Label,Group,X-Axis-plate_mean,X-Axis-plate_std,X-Axis-plate_max,X-Axis-plate_min,X-Axis-plate_ptp,Y-Axis-plate_mean,Y-Axis-plate_std,Y-Axis-plate_max,Y-Axis-plate_min,Y-Axis-plate_ptp,Z-Axis-plate_mean,Z-Axis-plate_std,Z-Axis-plate_max,Z-Axis-plate_min,Z-Axis-plate_ptp,X-Axis-extrusion_mean,X-Axis-extrusion_std,X-Axis-extrusion_max,X-Axis-extrusion_min,X-Axis-extrusion_ptp,Y-Axis-extrusion_mean,Y-Axis-extrusion_std,Y-Axis-extrusion_max,Y-Axis-extrusion_min,Y-Axis-extrusion_ptp,Z-Axis-extrusion_mean,Z-Axis-extrusion_std,Z-Axis-extrusion_max,Z-Axis-extrusion_min,Z-Axis-extrusion_ptp,Tension_mean,Tension_std,Tension_max,Tension_min,Tension_ptp
1,0,-0.4430877551020408,0.36071003739091084,-0.1,-0.99,0.89,-0.2506510204081633,0.28103542635458917,0.61,-0.99,1.6,9.662638775510205,0.02533747983156398,9.848,9.418,0.4300000000000015,0.2811959183673469,0.3945140027308121,3.964,-4.12,8.084,0.32819897959183675,0.3857454302227497,4.311,-5.646,9.957,-9.776417346938775,0.23106720089994767,-8.35,-11.325,2.9749999999999996,409.13795918367344,0.5106697466766186,409.5,406.0,3.5
1,0,-0.44806428571428575,0.374012876224379,0.93,-0.99,1.92,-0.23105816326530612,0.27164377499693526,0.99,-0.99,1.98,9.658667346938776,0.027986723439510277,9.884,9.404,0.4800000000000004,0.2882244897959184,0.2962041019508251,2.539,-3.463,6.002000000000001,0.3296744897959184,0.3762574199719168,5.648,-5.69,11.338000000000001,-9.889755102040816,0.2634728526938255,-9.146,-11.8,2.654,408.53377551020407,0.8289235893321344,409.5,403.5,6.0
1,0,-0.4144367346938776,0.35476069122482745,0.88,-0.99,1.87,-0.239234693877551,0.2710971059180662,0.54,-0.99,1.53,9.664630612244897,0.026976828334185163,9.968,9.515,0.4529999999999994,0.2966255102040816,0.4066655366969084,3.798,-4.318,8.116,0.3361704081632653,0.406343293265025,4.423,-5.98,10.403,-9.910552040816327,0.29704478179862753,-7.892,-11.8,3.9080000000000004,408.4513265306122,0.8387480195604244,409.5,403.5,6.0
1,0,-0.43745204081632655,0.36534470827313487,-0.1,-0.99,0.89,-0.24034693877551022,0.26527706355773123,-0.1,-0.99,0.89,9.666713265306122,0.01996053319067766,9.734,9.595,0.13899999999999935,0.30106632653061227,0.26574787938327876,0.99,-0.98,1.97,0.3222765306122449,0.1707806089342796,0.99,-0.99,1.98,-9.887311224489796,0.25999830469724106,-9.388,-10.98,1.5920000000000005,408.87448979591835,0.6524070384149971,409.5,405.7,3.8000000000000114
1,0,-0.4274387755102041,0.37182452977908736,0.7,-0.99,1.69,-0.2451673469387755,0.2725786622188958,0.419,-0.99,1.409,9.659530612244899,0.029214898380454064,9.972,9.476,0.49599999999999866,0.29996734693877547,0.3502392811148093,2.521,-4.73,7.251,0.331465306122449,0.3678411034234258,5.955,-5.696,11.651,-9.890427551020409,0.28116298537144263,-8.14,-11.58,3.4399999999999995,408.81795918367345,0.6778747689770275,409.5,405.4,4.100000000000023
1,0,-0.4076469387755102,0.3546695988203156,0.69,-0.99,1.68,-0.22346632653061227,0.25852374834419795,0.88,-0.99,1.87,9.661173469387755,0.0282388954191548,9.967,9.432,0.5350000000000001,0.2853775510204081,0.4537029419080764,4.653,-4.595,9.248,0.3357295918367347,0.4060277603631896,4.864,-6.2,11.064,-9.890321428571427,0.26824672573462466,-8.37,-11.69,3.3200000000000003,408.11295918367347,1.0531708286182222,409.5,402.9,6.600000000000023
1,0,-0.4198775510204082,0.3650350965879052,0.31,-0.99,1.3,-0.24737244897959185,0.2841529321206769,0.92,-0.99,1.9100000000000001,9.664332653061225,0.04831885543884966,10.88,9.323,1.5570000000000004,0.29346020408163265,0.3422378088464803,2.528,-3.629,6.157,0.3272989795918368,0.3648705213440756,4.982,-5.804,10.786000000000001,-9.867981632653061,0.2656277156776189,-7.915,-11.399,3.483999999999999,406.7187755102041,1.530184239478105,409.5,400.5,9.0
1,0,-0.42140612244897957,0.3626400311705998,0.31,-0.99,1.3,-0.2528091836734694,0.2855309864119382,0.92,-0.99,1.9100000000000001,9.658406122448978,0.0490050014447225,10.88,9.323,1.5570000000000004,0.301015306122449,0.33114800127029975,2.528,-3.629,6.157,0.3334969387755102,0.3645532812753001,4.982,-5.804,10.786000000000001,-9.874301020408161,0.2686258421302449,-7.915,-11.399,3.483999999999999,406.67632653061224,1.5249124349267018,409.5,400.5,9.0
1,0,-0.39928469387755106,0.3513715452721622,0.77,-0.99,1.76,-0.23115714285714284,0.2650457600075111,0.96,-0.99,1.95,9.662094897959184,0.02596697617205749,9.901,9.453,0.4480000000000004,0.2799326530612245,0.43897699437081983,4.395,-4.649,9.044,0.3373051020408164,0.4339554357051549,7.24,-5.569,12.809000000000001,-9.888482653061224,0.29342791192216544,-7.966,-12.936,4.97,408.1264285714286,1.0700112053580733,409.5,401.8,7.699999999999989
1,0,-0.40314897959183676,0.3668617799119762,0.89,-0.99,1.88,-0.2635091836734694,0.2884877016395895,0.428,-0.99,1.418,9.656417346938776,0.031155867287409187,9.874,9.298,0.5760000000000005,0.2921244897959184,0.32422502391848745,3.239,-3.605,6.843999999999999,0.3231234693877551,0.3641236615186649,5.757,-5.821,11.578,-9.88397755102041,0.2633841795299322,-8.447,-11.54,3.093,407.4267346938775,1.254949202574045,409.5,401.8,7.699999999999989
1,0,-0.401911224489796,0.36105167711489755,-0.1,-0.99,0.89,-0.25012551020408164,0.2767792931278124,-0.1,-0.99,0.89,9.653416326530612,0.020580358646433428,9.757,9.579,0.17799999999999905,0.2940755102040816,0.2766518780799217,0.99,-0.99,1.98,0.3424020408163266,0.15209494750667937,0.98,-0.6,1.58,-9.894081632653062,0.2620867816033689,-9.307,-10.98,1.673,407.17479591836735,1.302700280024218,409.5,402.1,7.399999999999977
1,0,-0.38925306122448977,0.35611182496286753,0.8,-0.99,1.79,-0.21510204081632653,0.24434925196245347,0.8,-0.99,1.79,9.648522448979591,0.025811690638048758,9.809,9.409,0.3999999999999986,0.28388775510204084,0.5074842851221906,5.44,-6.782,12.222000000000001,0.3417897959183674,0.3577351213380283,4.849,-4.496,9.345,-9.844922448979593,0.2692519912687105,-8.102,-12.436,4.334,408.1508163265306,1.0336626709349945,409.5,403.8,5.699999999999989
1,0,-0.3826877551020408,0.3644068656428052,0.79,-0.99,1.78,-0.24276326530612247,0.2749360427993284,0.74,-0.99,1.73,9.657247959183673,0.03130000889871372,9.978,9.447,0.5310000000000006,0.2908091836734693,0.2467948981490396,1.862,-1.9,3.762,0.32852040816326533,0.44113427382452447,7.607,-7.39,14.997,-9.865345918367348,0.2528378881564666,-8.826,-10.95,2.1239999999999988,407.9031632653061,1.12133311417093,409.5,401.9,7.600000000000023
1,0,-0.36758469387755105,0.3517040615468917,0.84,-0.99,1.83,-0.22947244897959182,0.2632026112086727,0.68,-0.99,1.67,9.652738775510205,0.036082121845423275,10.1,9.126,0.9740000000000002,0.2860591836734694,0.6116804876291808,6.134,-7.81,13.943999999999999,0.33993571428571423,0.20054683139265164,1.293,-1.573,2.8659999999999997,-9.868459183673469,0.26460063354573243,-8.248,-10.99,2.742000000000001,407.5248979591837,1.3409228050784678,409.5,401.9,7.600000000000023
1,0,-0.3818602040816327,0.36029364136509767,0.84,-0.99,1.83,-0.2151530612244898,0.24634140702926804,0.68,-0.99,1.67,9.656591836734693,0.03631653267598654,10.1,9.126,0.9740000000000002,0.28150408163265306,0.6099471263331895,6.134,-7.81,13.943999999999999,0.3243357142857142,0.26741948731137294,1.293,-4.225,5.518,-9.880688775510205,0.2540788124484907,-8.248,-11.74,3.492000000000001,409.33071428571424,0.5548538141727429,409.5,405.5,4.0
1,0,-0.3360408163265306,0.3738216675774078,1.24,-0.996,2.2359999999999998,-0.22113367346938778,0.3717959247792046,2.151,-4.109,6.26,9.629688775510205,0.6174666198335782,12.58,3.315,9.265,0.29939897959183676,0.512426356081654,6.859,-4.412,11.271,0.31681224489795917,0.7055206844427688,6.702,-4.394,11.096,-9.86390306122449,0.6020090918958972,-5.707,-13.61,7.903,409.48612244897964,0.07870939384671187,409.5,408.6,0.8999999999999773
1,0,-0.3758622448979592,0.35395997468159174,0.87,-0.99,1.8599999999999999,-0.22357448979591837,0.2514445927570933,0.46,-0.99,1.45,9.678450000000002,0.03986639101615624,9.878,9.519,0.359,0.2859561224489796,0.35705204147247005,3.232,-1.657,4.889,0.3188642857142857,0.47959359384285155,7.665,-5.181,12.846,-9.900207142857145,0.2670234396001938,-8.815,-11.67,2.8550000000000004,409.21438775510205,0.44877057982832336,409.5,406.8,2.6999999999999886
1,0,-0.3722581632653061,0.35291914100317984,0.5,-0.99,1.49,-0.2329581632653061,0.2630359044411957,0.7,-0.99,1.69,9.682602040816327,0.05762128996351574,10.111,9.48,0.6310000000000002,0.2990785714285714,0.5540416094942873,7.591,-6.127,13.718,0.31578163265306125,0.19797334717898976,1.73,-0.89,2.62,-9.900634693877551,0.2761198039679038,-7.795,-11.441,3.646000000000001,408.2031632653061,1.0851879334453816,409.5,403.6,5.899999999999977
1,0,-0.3453306122448979,0.3433101514422471,0.5,-0.99,1.49,-0.2443734693877551,0.2682022601645092,0.7,-0.99,1.69,9.683145918367346,0.05263158566745722,10.111,9.464,0.6470000000000002,0.29481020408163267,0.560963257462026,7.591,-6.127,13.718,0.3175857142857143,0.1818714162281042,1.73,-0.7,2.4299999999999997,-9.918323469387756,0.275205026465806,-7.795,-11.441,3.646000000000001,409.2327551020408,0.7202455372319494,409.5,403.6,5.899999999999977
1,0,-0.3717765306122449,0.3476779298698374,0.73,-0.99,1.72,-0.2588091836734694,0.27632612224331504,0.79,-0.99,1.78,9.682493877551021,0.06970776435588229,10.666,9.153,1.513,0.3063397959183673,0.3786101730146226,4.37,-4.73,9.100000000000001,0.31002551020408164,0.5444155903935111,6.447,-5.464,11.911000000000001,-9.905376530612244,0.44686207073941103,-1.359,-14.151,12.792,409.4057142857143,0.3345847258550662,409.5,406.6,2.8999999999999773
1,0,-0.3509918367346939,0.34650790245530233,0.6,-0.99,1.5899999999999999,-0.24278367346938776,0.26133185201253506,-0.1,-0.99,0.89,9.671442857142857,0.029438552398970638,9.788,9.555,0.23300000000000054,0.2916571428571429,0.2522515362708826,1.843,-1.705,3.548,0.31557142857142856,0.35956843179408443,2.677,-2.817,5.494,-9.903197959183673,0.25444668579921104,-9.329,-10.99,1.6609999999999996,404.29214285714284,4.162900958196713,409.5,392.1,17.399999999999977
1,0,-0.3279204081632653,0.3334982204643596,0.62,-0.99,1.6099999999999999,-0.24046530612244899,0.2606267638229517,0.41,-0.99,1.4,9.677345918367346,0.04918604553302705,9.842,9.514,0.3280000000000012,0.29549795918367344,0.2115497456717787,1.72,-1.387,3.107,0.3088867346938775,0.3611202587125279,2.988,-4.263,7.2509999999999994,-9.903495918367346,0.2663683558603545,-9.216,-10.99,1.774000000000001,397.07397959183675,3.349530347765775,405.7,385.2,20.5
1,0,-0.3372040816326531,0.3405511007591052,0.62,-0.99,1.6099999999999999,-0.2218326530612245,0.24178410962772445,0.41,-0.99,1.4,9.673398979591838,0.03789191124414649,9.842,9.554,0.28800000000000026,0.29229897959183676,0.21282779615286462,1.857,-1.758,3.615,0.30820816326530615,0.3266761823222293,2.988,-4.263,7.2509999999999994,-9.873588775510202,0.22202878393221676,-9.153,-10.99,1.8369999999999997,393.1437755102041,3.1788542459432256,401.7,384.0,17.69999999999999
1,0,-0.34044897959183673,0.339656141318972,0.32,-0.99,1.31,-0.24070102040816327,0.26631726399353006,0.5,-0.99,1.49,9.667887755102043,0.04582853639405975,9.884,9.477,0.40700000000000003,0.29847142857142855,0.21672706008117346,1.91,-1.365,3.275,0.3149459183673469,0.29128405754043224,2.871,-2.385,5.256,-9.869422448979591,0.2304330729923471,-9.223,-11.143,1.92,392.06020408163266,3.1029294846841293,401.6,382.7,18.900000000000034
1,0,-0.3486081632653061,0.3394613252815886,-0.1,-0.99,0.89,-0.23624183673469387,0.2573495274332086,-0.1,-0.99,0.89,9.662898979591837,0.04800700415500178,9.865,9.457,0.4079999999999995,0.30167142857142853,0.2081194079349249,2.197,-0.91,3.107,0.3187408163265307,0.2661296756327539,2.172,-2.93,5.102,-9.864409183673468,0.22138567537805812,-9.305,-10.96,1.6550000000000011,391.6476530612245,3.1836099074633486,400.4,381.4,19.0
1,0,-0.33098979591836736,0.33150747813456943,0.6,-0.99,1.5899999999999999,-0.23936122448979594,0.25764743773212495,0.19,-0.99,1.18,9.672073469387756,0.05430156451126901,9.914,9.493,0.4209999999999994,0.30073265306122454,0.21623366979771155,2.5,-1.335,3.835,0.3156030612244898,0.2835865965551457,2.721,-2.373,5.094,-9.861770408163265,0.23072720738214647,-8.761,-10.94,2.1790000000000003,391.5016326530612,3.2450743502307633,400.9,381.4,19.5
1,0,-0.31896428571428576,0.32641687654886714,0.88,-0.99,1.87,-0.23111326530612245,0.2507408785806148,-0.1,-0.99,0.89,9.667788775510205,0.03583367582303581,9.914,9.493,0.4209999999999994,0.2934969387755102,0.2076103517503263,2.5,-1.393,3.893,0.326634693877551,0.29702281438590306,2.738,-2.373,5.111000000000001,-9.861473469387754,0.2125554532932478,-9.176,-10.9,1.7240000000000002,393.7461224489795,3.267695197440176,402.4,385.6,16.799999999999955
1,0,-0.3180142857142857,0.3372930624842438,0.85,-0.99,1.8399999999999999,-0.2286459183673469,0.25354630485934926,0.13,-0.99,1.12,9.666107142857143,0.02235396485856501,9.747,9.575,0.1720000000000006,0.29975306122448986,0.19516978542717653,1.402,-0.92,2.322,0.3175989795918367,0.24827752616569781,2.17,-2.955,5.125,-9.859595918367345,0.2306618294715817,-8.888,-10.99,2.1020000000000003,393.6843877551021,3.3613819941908525,401.9,383.4,18.5
1,0,-0.317734693877551,0.3375763965241237,0.9,-0.99,1.8900000000000001,-0.2302938775510204,0.25245680851701596,0.3,-0.99,1.29,9.668066326530612,0.021590972432645468,9.743,9.589,0.15399999999999991,0.28926224489795915,0.17727915724912627,1.405,-1.148,2.553,0.32472551020408164,0.2765139867338243,2.52,-1.79,4.3100000000000005,-9.871973469387754,0.2196679156674402,-9.357,-10.99,1.633000000000001,390.06102040816324,3.553157690141556,400.9,377.6,23.299999999999955
1,0,-0.3342551020408163,0.3410904934454596,-0.1,-0.99,0.89,-0.22972755102040815,0.2515537315429572,-0.1,-0.99,0.89,9.665322448979591,0.019499610308048868,9.721,9.596,0.125,0.302430612244898,0.1834568855584571,1.951,-0.86,2.811,0.31280102040816327,0.22332106976960414,1.66,-2.198,3.8579999999999997,-9.868624489795918,0.2141231426459467,-9.406,-10.99,1.5839999999999996,386.3380612244898,3.648741789893167,397.5,376.1,21.399999999999977
1,0,-0.33032653061224493,0.33854672831872157,0.108,-0.99,1.098,-0.24055,0.2650225761465369,-0.1,-0.99,0.89,9.670794897959185,0.02311885383276189,9.76,9.552,0.20800000000000018,0.2850479591836735,0.16926075387388986,1.413,-1.492,2.9050000000000002,0.33127755102040807,0.2841999054024072,3.13,-1.685,4.8149999999999995,-9.868415306122449,0.2198138822434723,-9.228,-10.99,1.7620000000000005,386.82938775510206,3.815582127552093,396.7,375.8,20.899999999999977
1,0,-0.3278,0.3376672175321708,0.12,-0.99,1.1099999999999999,-0.23478367346938778,0.2580507151127063,0.122,-0.99,1.112,9.672396938775512,0.022162355259062724,9.746,9.58,0.16600000000000037,0.29294081632653063,0.22206066593261325,1.877,-0.9,2.777,0.3166663265306122,0.21131459739019237,1.953,-2.813,4.766,-9.868401020408163,0.2249192902839059,-9.269,-10.99,1.721,388.22999999999996,3.2984872847029343,397.5,378.8,18.69999999999999
1,0,-0.32352959183673474,0.33493891941153703,0.37,-0.99,1.3599999999999999,-0.2123438775510204,0.22966472704851898,-0.1,-0.99,0.89,9.672698979591837,0.022364836626412327,9.751,9.598,0.1529999999999987,0.28873163265306123,0.1648010563772233,1.378,-0.949,2.327,0.3226959183673469,0.302066004044922,2.906,-1.616,4.522,-9.859270408163264,0.21551339591357369,-9.306,-10.99,1.684000000000001,385.2022448979592,3.7634188567106635,396.7,374.0,22.69999999999999
1,0,-0.3156622448979592,0.3316475465085857,0.23,-0.99,1.22,-0.20440714285714287,0.22114158026117153,0.76,-0.99,1.75,9.668142857142856,0.021895018536979918,9.772,9.574,0.1980000000000004,0.2903091836734694,0.20016002607441155,1.261,-0.97,2.231,0.3212,0.21005397459914432,1.553,-2.485,4.038,-9.857864285714285,0.22476103625487967,-9.336,-10.99,1.654,383.05663265306123,3.7737664409407365,395.9,372.2,23.69999999999999
1,0,-0.30781530612244895,0.32405700489078126,0.14,-0.99,1.13,-0.2186081632653061,0.23870993741165322,0.51,-0.99,1.5,9.675263265306123,0.02354808535808493,9.812,9.57,0.2419999999999991,0.28949183673469386,0.18484574080174196,1.664,-0.97,2.634,0.30761428571428573,0.31494911509963136,3.12,-1.162,4.282,-9.856052040816326,0.20725993328382275,-8.886,-10.96,2.0740000000000016,385.7227551020408,3.370302863097703,397.0,376.7,20.30000000000001
1,0,-0.306465306122449,0.3233951298656562,0.14,-0.99,1.13,-0.2268448979591837,0.24652847338239633,-0.1,-0.99,0.89,9.680585714285712,0.021588304656901248,9.812,9.57,0.2419999999999991,0.293245918367347,0.19521305925513394,1.664,-0.95,2.614,0.32169591836734696,0.29588289772647175,3.12,-1.162,4.282,-9.869192857142858,0.22028548394929592,-8.886,-10.96,2.0740000000000016,389.07051020408164,3.434952060518332,397.4,376.7,20.69999999999999
1,0,-0.3073234693877551,0.32612855932023166,0.47,-0.99,1.46,-0.22002653061224492,0.23983729882645757,0.18,-0.99,1.17,9.683549999999999,0.020032385768845352,9.769,9.601,0.16799999999999926,0.297319387755102,0.21076553137539278,1.665,-0.95,2.615,0.3171836734693878,0.22296373123835658,0.99,-2.338,3.3280000000000003,-9.846113265306121,0.21259820882467526,-9.15,-10.95,1.799999999999999,390.56173469387755,3.297605044824725,400.0,380.8,19.19999999999999
1,0,-0.31383061224489794,0.33386717064473265,0.71,-0.99,1.7,-0.21784387755102042,0.23572346976321534,-0.1,-0.99,0.89,9.679967346938776,0.02164889013279146,9.772,9.552,0.22000000000000064,0.29372857142857145,0.17396759550477867,1.913,-1.451,3.364,0.3118602040816326,0.3353645835899923,3.122,-1.614,4.736,-9.868617346938775,0.21970344926161503,-9.114,-10.96,1.846,389.4971428571429,3.44710348683929,399.3,378.9,20.400000000000034
1,0,-0.3063724489795918,0.32620656260388026,-0.1,-0.99,0.89,-0.2137530612244898,0.22743293301815626,-0.1,-0.99,0.89,9.666177551020407,0.02166411276183728,9.736,9.577,0.1590000000000007,0.298845918367347,0.22818787402201549,1.982,-1.144,3.126,0.3145489795918367,0.20453184635266008,0.99,-2.18,3.17,-9.849209183673468,0.20466786961913597,-9.178,-10.98,1.8019999999999996,384.1075510204082,4.202888234619503,396.1,370.7,25.400000000000034
1,0,-0.3047142857142857,0.326167998530368,0.22,-0.99,1.21,-0.2126387755102041,0.2289985877474736,0.13,-0.99,1.12,9.657198979591836,0.02197410811683142,9.784,9.516,0.2680000000000007,0.28616530612244895,0.2028555614133733,1.937,-1.81,3.747,0.3118571428571429,0.30627190800439574,2.965,-1.105,4.07,-9.851457142857143,0.20253945748109106,-9.164,-10.89,1.7260000000000009,378.9278571428572,3.886169813109886,390.7,367.6,23.099999999999966
1,0,-0.3046561224489796,0.323194683088694,0.22,-0.99,1.21,-0.21165714285714282,0.22845272096056488,0.13,-0.99,1.12,9.66594081632653,0.022712815930590335,9.784,9.516,0.2680000000000007,0.29865408163265306,0.19987355628934117,1.937,-1.81,3.747,0.31200612244897963,0.3371667363868816,2.965,-1.105,4.07,-9.85502142857143,0.2089984487541299,-9.242,-10.97,1.7279999999999998,381.53255102040816,4.111987406482465,393.1,369.2,23.900000000000034
1,0,-0.3105469387755102,0.3270447745056405,0.138,-0.99,1.1280000000000001,-0.20301836734693876,0.21452849501370355,-0.1,-0.99,0.89,9.658619387755103,0.020198278155364707,9.73,9.556,0.17400000000000126,0.29925714285714283,0.23127079983677762,2.212,-0.995,3.2070000000000003,0.3155336734693877,0.1953635436109304,1.293,-2.534,3.827,-9.853775510204082,0.20114900714077433,-9.332,-10.99,1.6579999999999995,391.73897959183677,6.184220454692456,403.7,374.1,29.599999999999966
1,0,-0.31370306122448977,0.333076752493856,0.68,-0.99,1.67,-0.20959081632653062,0.22110435923057278,0.23,-0.99,1.22,9.663421428571427,0.023222063532207432,9.788,9.58,0.20800000000000018,0.2900387755102041,0.19400398829934307,2.218,-1.211,3.4290000000000003,0.31610612244897957,0.3579231204694623,2.917,-2.225,5.1419999999999995,-9.85313163265306,0.212774284015129,-9.217,-10.99,1.7729999999999997,397.203775510204,2.8154377682973832,404.7,386.8,17.899999999999977
1,0,-0.3033295918367347,0.3297606809116933,0.68,-0.99,1.67,-0.20602551020408164,0.2190672489289787,0.23,-0.99,1.22,9.671910204081632,0.021375364848519693,9.788,9.58,0.20800000000000018,0.29067346938775507,0.18764215702246917,2.218,-1.211,3.4290000000000003,0.3142948979591837,0.33166087882865797,2.917,-2.225,5.1419999999999995,-9.855007142857142,0.22002806627559948,-9.244,-10.96,1.716000000000001,393.54091836734693,4.147941359752854,404.7,380.7,24.0
1,0,-0.29637448979591835,0.32187939109308317,0.1,-0.99,1.09,-0.20427244897959185,0.21895188702721427,0.35,-0.99,1.3399999999999999,9.657728571428573,0.02131612879813723,9.787,9.575,0.21200000000000152,0.2940765306122449,0.24682888656943336,1.91,-0.88,2.79,0.32353673469387756,0.19251257493396406,1.73,-2.462,4.192,-9.811045918367348,0.20660998191325952,-9.26,-10.95,1.6899999999999995,391.80397959183676,3.6659790684339364,401.0,380.5,20.5
1,0,-0.29682142857142857,0.3217026351449171,0.8,-0.99,1.79,-0.20491734693877553,0.2210203063556213,0.7,-0.99,1.69,9.655972448979593,0.02298824580134178,9.85,9.52,0.33000000000000007,0.29867244897959183,0.19638263321560892,2.208,-1.229,3.4370000000000003,0.3152602040816327,0.365400421466809,3.293,-2.322,5.615,-9.816769387755102,0.19701247210501996,-9.303,-10.98,1.6769999999999996,397.1121428571429,4.600348866540182,407.9,380.5,27.399999999999977
1,0,-0.28628367346938777,0.311155235780876,0.8,-0.99,1.79,-0.2180081632653061,0.2373393418686991,0.7,-0.99,1.69,9.666957142857141,0.036698776601974556,9.85,9.52,0.33000000000000007,0.2983448979591837,0.189985642380428,2.208,-1.229,3.4370000000000003,0.32319183673469387,0.3601977035568756,3.293,-2.322,5.615,-9.857661224489798,0.22463796162399235,-9.303,-10.98,1.6769999999999996,402.8205102040816,2.6409989113772614,409.0,394.0,15.0
1,0,-0.30665306122448976,0.3181888574749926,-0.1,-0.99,0.89,-0.20803979591836735,0.22145273934459167,0.17,-0.99,1.16,9.635741836734695,0.04545324672058898,9.817,9.454,0.36299999999999955,0.31215510204081637,0.25730796370935527,2.27,-0.91,3.18,0.31914489795918366,0.2156495773913578,1.143,-3.48,4.623,-9.798492857142858,0.21712312633571745,-8.97,-11.248,2.2779999999999987,398.4430612244897,3.786547457686592,408.2,386.5,21.69999999999999
1,0,-0.3111357142857143,0.32228755532338904,-0.1,-0.99,0.89,-0.21555918367346938,0.23471222407438827,-0.1,-0.99,0.89,9.637236734693877,0.042522659956145015,9.801,9.459,0.3420000000000005,0.30022755102040816,0.17232920635629426,0.99,-0.9,1.8900000000000001,0.31688265306122443,0.29700348638285967,1.62,-0.99,2.6100000000000003,-9.825524489795917,0.19962476639794363,-9.267,-10.97,1.7030000000000012,392.94775510204084,3.4452074167031834,402.1,382.0,20.100000000000023
1,0,-0.3115775510204082,0.3186158827185693,0.19,-0.99,1.18,-0.22874693877551022,0.244169193682762,0.0,-0.99,0.99,9.667955102040818,0.048988753649927275,9.822,9.503,0.31899999999999906,0.3030051020408163,0.22150215131053166,1.807,-1.71,3.517,0.31860204081632654,0.3988541659681152,3.246,-1.453,4.699,-9.856106122448978,0.24738194249524295,-9.15,-10.98,1.83,393.61051020408155,3.3415995413564787,402.9,382.0,20.899999999999977
1,0,-0.3143897959183673,0.32012920079555246,0.2,-0.99,1.19,-0.22889591836734693,0.2430046051962917,-0.1,-0.99,0.89,9.64982448979592,0.05091134563666148,9.819,9.497,0.32200000000000095,0.28938775510204084,0.2479978411958813,1.837,-1.535,3.372,0.3276173469387754,0.1994223379733504,0.98,-1.872,2.8520000000000003,-9.833238775510203,0.23718731968406065,-9.217,-10.96,1.7430000000000003,395.52765306122444,3.4882690582136338,405.6,382.7,22.900000000000034
1,0,-0.31450000000000006,0.3294340988880843,-0.1,-0.99,0.89,-0.20998877551020406,0.2221695869920429,-0.1,-0.99,0.89,9.644444897959184,0.025557498689725122,9.746,9.538,0.20800000000000018,0.28952857142857147,0.21182103584037587,0.98,-0.99,1.97,0.3295591836734694,0.21989470478201684,0.99,-1.872,2.862,-9.827973469387755,0.21458846068554555,-9.276,-10.9,1.6240000000000006,400.66030612244896,2.8257319637182223,407.7,389.2,18.5
1,0,-0.32490510204081635,0.3265761782158197,0.6,-0.99,1.5899999999999999,-0.2263938775510204,0.2400437586877955,0.2,-0.99,1.19,9.673560204081632,0.04251277656642675,9.836,9.51,0.3260000000000005,0.30060612244897966,0.21660546746087503,1.711,-1.169,2.88,0.313215306122449,0.44189994893387735,4.354,-1.981,6.335,-9.854280612244898,0.23934428245204084,-9.12,-10.99,1.870000000000001,402.28938775510204,2.3849634474273067,408.1,391.7,16.400000000000034
1,0,-0.30115306122448987,0.324197884646085,-0.1,-0.99,0.89,-0.20166632653061223,0.21389714266817045,-0.1,-0.99,0.89,9.671366326530611,0.021418890403040482,9.736,9.598,0.1379999999999999,0.27860816326530613,0.18034906498089628,0.996,-0.94,1.936,0.33527142857142855,0.22109691244763585,0.99,-0.87,1.8599999999999999,-9.836829591836736,0.2110250119178659,-9.369,-10.99,1.6210000000000004,401.85846938775506,2.299662731279158,407.7,394.8,12.899999999999977
1,0,-0.3028928571428572,0.32083887772398106,0.94,-0.99,1.93,-0.19239795918367347,0.19366672086691938,0.32,-0.99,1.31,9.667224489795919,0.021931493808175943,9.778,9.579,0.19899999999999984,0.28505510204081635,0.2691307531106164,2.7,-0.97,3.67,0.3279826530612245,0.18078005777994555,1.49,-2.375,3.865,-9.856036734693877,0.23668176920720377,-9.287,-10.99,1.7029999999999994,401.51153061224494,2.4418710842139144,408.2,393.8,14.399999999999977
1,0,-0.28772040816326533,0.3089041648357863,-0.1,-0.99,0.89,-0.19945000000000002,0.20956942386323285,-0.1,-0.99,0.89,9.666477551020408,0.028493868050011736,9.761,9.545,0.2159999999999993,0.29597653061224494,0.15920991937935172,0.99,-0.7,1.69,0.3130224489795918,0.3079410947947517,1.8,-0.94,2.74,-9.875782653061224,0.22570231592380577,-9.26,-10.97,1.7100000000000009,400.4362244897959,2.4123796428922764,407.0,391.6,15.399999999999977
1,0,-0.3094938775510204,0.31776087942528086,0.38,-0.99,1.37,-0.20797448979591837,0.2204322663384538,0.9,-0.99,1.8900000000000001,9.668255102040815,0.047059018790019225,9.892,9.47,0.4219999999999988,0.29672346938775507,0.19624713714330444,1.892,-1.144,3.0359999999999996,0.3124581632653061,0.41125426278380495,2.67,-1.798,4.468,-9.872301020408162,0.22865436039920822,-9.155,-10.97,1.8150000000000013,401.7007142857143,2.6337738695488597,408.2,392.4,15.800000000000011
